# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Utr_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_utr.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --prior_Bmap /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/phastcons_CDS_B_v144.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/allregions_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr3L,13694001,0.661459
chr3L,13695001,0.660197
chr3L,13696001,0.661958
chr3L,13697001,0.660565
chr3L,13698001,0.659079
chr3L,13699001,0.653453
chr3L,13700001,0.652720
chr3L,13701001,0.656446
chr3L,13702001,0.658220
chr3L,13703001,0.652642
chr3L,13704001,0.658066
chr3L,13705001,0.658123
chr3L,13706001,0.658992
chr3L,13707001,0.655590
chr3L,13708001,0.656950
chr3L,13709001,0.659447
chr3L,13710001,0.659984
chr3L,13711001,0.663926
chr3L,13712001,0.664454
chr3L,13713001,0.662904
chr3L,13714001,0.662962
chr3L,13715001,0.661077
chr3L,13716001,0.662798
chr3L,13717001,0.663404
chr3L,13718001,0.665558
chr3L,13719001,0.667409
chr3L,13720001,0.666523
chr3L,13721001,0.665513
chr3L,13722001,0.668179
chr3L,13723001,0.671457
chr3L,13724001,0.669603
chr3L,13725001,0.663997
chr3L,13726001,0.667985
chr3L,13727001,0.666676
chr3L,13728001,0.667323
chr3L,13729001,0.669248
chr3L,13730001,0.666655
chr3L,13731001,0.671650
chr3L,13732001,0.674402
chr3L,13733001,0.673008
chr3L,13734001,0.668966
chr3L,13735001,0.671153
chr3L,13736001,0.670275
chr3L,13737001,0.673192
chr3L,13738001,0.674689
chr3L,13739001,0.675519
chr3L,13740001,0.673527
chr3L,13741001,0.679095
chr3L,13742001,0.680112
chr3L,13743001,0.681406
chr3L,13744001,0.680238
chr3L,13745001,0.685367
chr3L,13746001,0.684026
chr3L,13747001,0.687949
chr3L,13748001,0.690336
chr3L,13749001,0.690784
chr3L,13750001,0.697239
chr3L,13751001,0.688936
chr3L,13752001,0.693597
chr3L,13753001,0.696272
chr3L,13754001,0.708891
chr3L,13755001,0.708952
chr3L,13756001,0.717686
chr3L,13757001,0.715900
chr3L,13758001,0.728160
chr3L,13759001,0.731457
chr3L,13760001,0.741021
chr3L,13761001,0.737698
chr3L,13762001,0.745679
chr3L,13763001,0.749331
chr3L,13764001,0.755104
chr3L,13765001,0.755413
chr3L,13766001,0.756664
chr3L,13767001,0.757621
chr3L,13768001,0.760024
chr3L,13769001,0.757809
chr3L,13770001,0.762046
chr3L,13771001,0.758978
chr3L,13772001,0.760901
chr3L,13773001,0.763621
chr3L,13774001,0.765131
chr3L,13775001,0.771075
chr3L,13776001,0.770627
chr3L,13777001,0.765338
chr3L,13778001,0.767400
chr3L,13779001,0.766500
chr3L,13780001,0.768289
chr3L,13781001,0.767748
chr3L,13782001,0.766400
chr3L,13783001,0.771737
chr3L,13784001,0.777450
chr3L,13785001,0.781748
chr3L,13786001,0.780075
chr3L,13787001,0.783872
chr3L,13788001,0.779137
chr3L,13789001,0.782174
chr3L,13790001,0.782548
chr3L,13791001,0.785424
chr3L,13792001,0.784522
chr3L,13793001,0.785042
chr3L,13794001,0.791492
chr3L,13795001,0.799615
chr3L,13796001,0.807572
chr3L,13797001,0.799431
chr3L,13798001,0.793164
chr3L,13799001,0.796676
chr3L,13800001,0.801397
chr3L,13801001,0.803938
chr3L,13802001,0.810294
chr3L,13803001,0.815271
chr3L,13804001,0.835640
chr3L,13805001,0.857553
chr3L,13806001,0.870630
chr3L,13807001,0.875988
chr3L,13808001,0.883188
chr3L,13809001,0.885119
chr3L,13810001,0.889665
chr3L,13811001,0.889894
chr3L,13812001,0.892173
chr3L,13813001,0.891871
chr3L,13814001,0.892162
chr3L,13815001,0.891751
chr3L,13816001,0.889957
chr3L,13817001,0.888874
chr3L,13818001,0.884658
chr3L,13819001,0.881594
chr3L,13820001,0.874581
chr3L,13821001,0.867248
chr3L,13822001,0.850954
chr3L,13823001,0.829868
chr3L,13824001,0.812688
chr3L,13825001,0.810828
chr3L,13826001,0.800323
chr3L,13827001,0.800002
chr3L,13828001,0.797245
chr3L,13829001,0.796770
chr3L,13830001,0.795850
chr3L,13831001,0.795165
chr3L,13832001,0.794426
chr3L,13833001,0.798794
chr3L,13834001,0.801638
chr3L,13835001,0.797250
chr3L,13836001,0.793551
chr3L,13837001,0.797479
chr3L,13838001,0.799577
chr3L,13839001,0.792015
chr3L,13840001,0.789848
chr3L,13841001,0.794079
chr3L,13842001,0.797451
chr3L,13843001,0.795687
chr3L,13844001,0.802470
chr3L,13845001,0.802591
chr3L,13846001,0.811955
chr3L,13847001,0.810981
chr3L,13848001,0.814778
chr3L,13849001,0.811790
chr3L,13850001,0.812740
chr3L,13851001,0.812359
chr3L,13852001,0.814892
chr3L,13853001,0.814635
chr3L,13854001,0.817969
chr3L,13855001,0.818966
chr3L,13856001,0.822205
chr3L,13857001,0.822336
chr3L,13858001,0.828022
chr3L,13859001,0.831998
chr3L,13860001,0.835914
chr3L,13861001,0.851052
chr3L,13862001,0.856812
chr3L,13863001,0.855892
chr3L,13864001,0.860328
chr3L,13865001,0.865097
chr3L,13866001,0.860251
chr3L,13867001,0.854239
chr3L,13868001,0.844826
chr3L,13869001,0.843988
chr3L,13870001,0.844639
chr3L,13871001,0.848701
chr3L,13872001,0.862244
chr3L,13873001,0.855694
chr3L,13874001,0.855394
chr3L,13875001,0.850970
chr3L,13876001,0.853346
chr3L,13877001,0.858537
chr3L,13878001,0.865244
chr3L,13879001,0.857233
chr3L,13880001,0.861214
chr3L,13881001,0.864705
chr3L,13882001,0.873228
chr3L,13883001,0.873118
chr3L,13884001,0.879160
chr3L,13885001,0.871869
chr3L,13886001,0.882281
chr3L,13887001,0.879693
chr3L,13888001,0.876212
chr3L,13889001,0.879399
chr3L,13890001,0.886866
chr3L,13891001,0.889920
chr3L,13892001,0.887807
chr3L,13893001,0.882257
chr3L,13894001,0.880764
chr3L,13895001,0.878261
chr3L,13896001,0.883279
chr3L,13897001,0.880121
chr3L,13898001,0.875579
chr3L,13899001,0.871915
chr3L,13900001,0.869613
chr3L,13901001,0.872681
chr3L,13902001,0.864788
chr3L,13903001,0.873936
chr3L,13904001,0.877927
chr3L,13905001,0.875121
chr3L,13906001,0.867296
chr3L,13907001,0.868975
chr3L,13908001,0.879436
chr3L,13909001,0.881877
chr3L,13910001,0.880885
chr3L,13911001,0.874785
chr3L,13912001,0.870997
chr3L,13913001,0.880942
chr3L,13914001,0.878562
chr3L,13915001,0.875880
chr3L,13916001,0.878916
chr3L,13917001,0.877926
chr3L,13918001,0.877408
chr3L,13919001,0.870633
chr3L,13920001,0.874506
chr3L,13921001,0.872695
chr3L,13922001,0.871055
chr3L,13923001,0.870028
chr3L,13924001,0.865766
chr3L,13925001,0.872144
chr3L,13926001,0.876365
chr3L,13927001,0.876793
chr3L,13928001,0.877137
chr3L,13929001,0.876081
chr3L,13930001,0.876113
chr3L,13931001,0.875452
chr3L,13932001,0.875816
chr3L,13933001,0.875755
chr3L,13934001,0.872728
chr3L,13935001,0.878877
chr3L,13936001,0.877328
chr3L,13937001,0.878677
chr3L,13938001,0.879997
chr3L,13939001,0.868492
chr3L,13940001,0.868809
chr3L,13941001,0.874915
chr3L,13942001,0.865590
chr3L,13943001,0.864189
chr3L,13944001,0.858371
chr3L,13945001,0.859750
chr3L,13946001,0.861369
chr3L,13947001,0.862060
chr3L,13948001,0.863200
chr3L,13949001,0.861907
chr3L,13950001,0.855334
chr3L,13951001,0.854052
chr3L,13952001,0.857533
chr3L,13953001,0.856734
chr3L,13954001,0.860473
chr3L,13955001,0.853584
chr3L,13956001,0.848022
chr3L,13957001,0.841350
chr3L,13958001,0.835937
chr3L,13959001,0.829012
chr3L,13960001,0.826412
chr3L,13961001,0.823094
chr3L,13962001,0.815217
chr3L,13963001,0.821969
chr3L,13964001,0.823221
chr3L,13965001,0.812161
chr3L,13966001,0.809143
chr3L,13967001,0.816216
chr3L,13968001,0.815849
chr3L,13969001,0.815846
chr3L,13970001,0.815376
chr3L,13971001,0.810374
chr3L,13972001,0.800361
chr3L,13973001,0.810777
chr3L,13974001,0.807983
chr3L,13975001,0.811155
chr3L,13976001,0.812949
chr3L,13977001,0.811303
chr3L,13978001,0.803040
chr3L,13979001,0.813854
chr3L,13980001,0.807378
chr3L,13981001,0.805868
chr3L,13982001,0.818438
chr3L,13983001,0.825208
chr3L,13984001,0.824048
chr3L,13985001,0.816101
chr3L,13986001,0.819867
chr3L,13987001,0.826808
chr3L,13988001,0.822164
chr3L,13989001,0.820130
chr3L,13990001,0.815962
chr3L,13991001,0.816563
chr3L,13992001,0.815840
chr3L,13993001,0.817579
chr3L,13994001,0.819388
chr3L,13995001,0.817768
chr3L,13996001,0.817006
chr3L,13997001,0.813588
chr3L,13998001,0.810095
chr3L,13999001,0.806258
chr3L,14000001,0.806649
chr3L,14001001,0.803106
chr3L,14002001,0.795646
chr3L,14003001,0.794410
chr3L,14004001,0.797755
chr3L,14005001,0.796625
chr3L,14006001,0.797843
chr3L,14007001,0.796351
chr3L,14008001,0.802513
chr3L,14009001,0.804672
chr3L,14010001,0.807233
chr3L,14011001,0.802269
chr3L,14012001,0.800803
chr3L,14013001,0.798768
chr3L,14014001,0.798128
chr3L,14015001,0.796388
chr3L,14016001,0.795459
chr3L,14017001,0.791904
chr3L,14018001,0.779855
chr3L,14019001,0.777605
chr3L,14020001,0.781215
chr3L,14021001,0.791158
chr3L,14022001,0.796541
chr3L,14023001,0.798425
chr3L,14024001,0.798703
chr3L,14025001,0.799663
chr3L,14026001,0.797905
chr3L,14027001,0.797318
chr3L,14028001,0.795623
chr3L,14029001,0.791334
chr3L,14030001,0.794459
chr3L,14031001,0.784787
chr3L,14032001,0.792868
chr3L,14033001,0.794206
chr3L,14034001,0.784904
chr3L,14035001,0.793787
chr3L,14036001,0.795400
chr3L,14037001,0.789255
chr3L,14038001,0.796058
chr3L,14039001,0.797649
chr3L,14040001,0.796245
chr3L,14041001,0.786633
chr3L,14042001,0.789427
chr3L,14043001,0.784583
chr3L,14044001,0.791715
chr3L,14045001,0.795960
chr3L,14046001,0.795026
chr3L,14047001,0.797063
chr3L,14048001,0.796477
chr3L,14049001,0.798350
chr3L,14050001,0.804197
chr3L,14051001,0.796074
chr3L,14052001,0.785563
chr3L,14053001,0.780355
chr3L,14054001,0.784239
chr3L,14055001,0.776535
chr3L,14056001,0.769238
chr3L,14057001,0.759180
chr3L,14058001,0.753595
chr3L,14059001,0.746146
chr3L,14060001,0.740657
chr3L,14061001,0.740093
chr3L,14062001,0.733775
chr3L,14063001,0.734330
chr3L,14064001,0.730671
chr3L,14065001,0.731279
chr3L,14066001,0.732643
chr3L,14067001,0.734378
chr3L,14068001,0.731136
chr3L,14069001,0.724237
chr3L,14070001,0.714409
chr3L,14071001,0.716658
chr3L,14072001,0.723763
chr3L,14073001,0.725936
chr3L,14074001,0.728498
chr3L,14075001,0.729729
chr3L,14076001,0.725708
chr3L,14077001,0.724445
chr3L,14078001,0.725513
chr3L,14079001,0.728326
chr3L,14080001,0.727058
chr3L,14081001,0.728863
chr3L,14082001,0.728006
chr3L,14083001,0.731788
chr3L,14084001,0.726617
chr3L,14085001,0.720426
chr3L,14086001,0.714079
chr3L,14087001,0.717227
chr3L,14088001,0.717263
chr3L,14089001,0.718870
chr3L,14090001,0.717454
chr3L,14091001,0.721925
chr3L,14092001,0.721909
chr3L,14093001,0.723446
chr3L,14094001,0.721156
chr3L,14095001,0.725607
chr3L,14096001,0.725910
chr3L,14097001,0.726514
chr3L,14098001,0.728993
chr3L,14099001,0.726483
chr3L,14100001,0.724630
chr3L,14101001,0.723220
chr3L,14102001,0.725340
chr3L,14103001,0.720766
chr3L,14104001,0.724497
chr3L,14105001,0.726577
chr3L,14106001,0.735802
chr3L,14107001,0.738845
chr3L,14108001,0.736439
chr3L,14109001,0.741228
chr3L,14110001,0.739717
chr3L,14111001,0.746417
chr3L,14112001,0.733878
chr3L,14113001,0.738688
chr3L,14114001,0.731500
chr3L,14115001,0.730838
chr3L,14116001,0.729204
chr3L,14117001,0.722381
chr3L,14118001,0.723353
chr3L,14119001,0.723416
chr3L,14120001,0.725336
chr3L,14121001,0.730182
chr3L,14122001,0.724905
chr3L,14123001,0.725421
chr3L,14124001,0.727573
chr3L,14125001,0.734418
chr3L,14126001,0.731047
chr3L,14127001,0.732457
chr3L,14128001,0.727982
chr3L,14129001,0.721900
chr3L,14130001,0.719843
chr3L,14131001,0.717196
chr3L,14132001,0.718542
chr3L,14133001,0.716960
chr3L,14134001,0.717358
chr3L,14135001,0.720114
chr3L,14136001,0.720706
chr3L,14137001,0.719694
chr3L,14138001,0.720496
chr3L,14139001,0.722081
chr3L,14140001,0.725010
chr3L,14141001,0.731640
chr3L,14142001,0.736226
chr3L,14143001,0.738052
chr3L,14144001,0.743211
chr3L,14145001,0.751267
chr3L,14146001,0.740496
chr3L,14147001,0.738318
chr3L,14148001,0.743281
chr3L,14149001,0.738770
chr3L,14150001,0.743855
chr3L,14151001,0.739978
chr3L,14152001,0.744196
chr3L,14153001,0.744890
chr3L,14154001,0.756093
chr3L,14155001,0.756783
chr3L,14156001,0.771596
chr3L,14157001,0.779366
chr3L,14158001,0.790234
chr3L,14159001,0.798088
chr3L,14160001,0.813728
chr3L,14161001,0.820968
chr3L,14162001,0.824227
chr3L,14163001,0.824585
chr3L,14164001,0.824301
chr3L,14165001,0.822792
chr3L,14166001,0.821110
chr3L,14167001,0.825493
chr3L,14168001,0.829903
chr3L,14169001,0.829440
chr3L,14170001,0.831172
chr3L,14171001,0.830557
chr3L,14172001,0.833742
chr3L,14173001,0.832806
chr3L,14174001,0.833770
chr3L,14175001,0.834731
chr3L,14176001,0.835549
chr3L,14177001,0.828930
chr3L,14178001,0.833503
chr3L,14179001,0.835151
chr3L,14180001,0.833578
chr3L,14181001,0.831558
chr3L,14182001,0.836887
chr3L,14183001,0.836583
chr3L,14184001,0.839967
chr3L,14185001,0.836534
chr3L,14186001,0.847706
chr3L,14187001,0.854278
chr3L,14188001,0.856778
chr3L,14189001,0.858624
chr3L,14190001,0.862041
chr3L,14191001,0.849753
chr3L,14192001,0.845549
chr3L,14193001,0.841184
chr3L,14194001,0.849223
chr3L,14195001,0.845994
chr3L,14196001,0.840583
chr3L,14197001,0.845212
chr3L,14198001,0.844787
chr3L,14199001,0.845863
chr3L,14200001,0.850842
chr3L,14201001,0.846523
chr3L,14202001,0.842167
chr3L,14203001,0.847059
chr3L,14204001,0.845916
chr3L,14205001,0.845840
chr3L,14206001,0.846647
chr3L,14207001,0.841898
chr3L,14208001,0.840234
chr3L,14209001,0.845415
chr3L,14210001,0.840859
chr3L,14211001,0.838921
chr3L,14212001,0.851755
chr3L,14213001,0.841191
chr3L,14214001,0.843037
chr3L,14215001,0.838360
chr3L,14216001,0.835671
chr3L,14217001,0.835988
chr3L,14218001,0.844729
chr3L,14219001,0.842641
chr3L,14220001,0.840867
chr3L,14221001,0.843019
chr3L,14222001,0.841651
chr3L,14223001,0.834913
chr3L,14224001,0.836696
chr3L,14225001,0.842941
chr3L,14226001,0.845810
chr3L,14227001,0.838981
chr3L,14228001,0.843275
chr3L,14229001,0.843123
chr3L,14230001,0.849333
chr3L,14231001,0.841223
chr3L,14232001,0.834818
chr3L,14233001,0.844396
chr3L,14234001,0.854204
chr3L,14235001,0.850643
chr3L,14236001,0.853915
chr3L,14237001,0.853918
chr3L,14238001,0.847201
chr3L,14239001,0.847393
chr3L,14240001,0.850073
chr3L,14241001,0.853361
chr3L,14242001,0.859990
chr3L,14243001,0.861200
chr3L,14244001,0.870115
chr3L,14245001,0.871332
chr3L,14246001,0.874172
chr3L,14247001,0.861844
chr3L,14248001,0.856800
chr3L,14249001,0.858115
chr3L,14250001,0.853075
chr3L,14251001,0.851303
chr3L,14252001,0.852914
chr3L,14253001,0.851159
chr3L,14254001,0.846084
chr3L,14255001,0.847596
chr3L,14256001,0.833865
chr3L,14257001,0.821910
chr3L,14258001,0.818944
chr3L,14259001,0.816427
chr3L,14260001,0.808731
chr3L,14261001,0.812479
chr3L,14262001,0.816597
chr3L,14263001,0.818947
chr3L,14264001,0.821080
chr3L,14265001,0.826546
chr3L,14266001,0.830574
chr3L,14267001,0.842128
chr3L,14268001,0.857002
chr3L,14269001,0.860304
chr3L,14270001,0.857053
chr3L,14271001,0.845939
chr3L,14272001,0.829188
chr3L,14273001,0.822634
chr3L,14274001,0.811615
chr3L,14275001,0.815787
chr3L,14276001,0.807799
chr3L,14277001,0.807579
chr3L,14278001,0.806055
chr3L,14279001,0.797802
chr3L,14280001,0.792685
chr3L,14281001,0.794905
chr3L,14282001,0.792258
chr3L,14283001,0.791819
chr3L,14284001,0.793320
chr3L,14285001,0.787140
chr3L,14286001,0.787599
chr3L,14287001,0.795215
chr3L,14288001,0.791412
chr3L,14289001,0.793212
chr3L,14290001,0.792759
chr3L,14291001,0.791274
chr3L,14292001,0.790054
chr3L,14293001,0.795902
chr3L,14294001,0.788611
chr3L,14295001,0.790481
chr3L,14296001,0.785975
chr3L,14297001,0.793046
chr3L,14298001,0.793848
chr3L,14299001,0.791376
chr3L,14300001,0.786368
chr3L,14301001,0.794773
chr3L,14302001,0.793300
chr3L,14303001,0.796205
chr3L,14304001,0.800630
chr3L,14305001,0.799063
chr3L,14306001,0.796328
chr3L,14307001,0.794950
chr3L,14308001,0.796888
chr3L,14309001,0.800371
chr3L,14310001,0.810641
chr3L,14311001,0.819542
chr3L,14312001,0.840025
chr3L,14313001,0.849526
chr3L,14314001,0.852144
chr3L,14315001,0.850356
chr3L,14316001,0.842752
chr3L,14317001,0.822531
chr3L,14318001,0.810331
chr3L,14319001,0.806735
chr3L,14320001,0.802349
chr3L,14321001,0.798377
chr3L,14322001,0.793721
chr3L,14323001,0.793996
chr3L,14324001,0.790825
chr3L,14325001,0.791948
chr3L,14326001,0.790157
chr3L,14327001,0.791623
chr3L,14328001,0.793262
chr3L,14329001,0.791598
chr3L,14330001,0.787419
chr3L,14331001,0.786015
chr3L,14332001,0.784737
chr3L,14333001,0.782932
chr3L,14334001,0.778712
chr3L,14335001,0.776762
chr3L,14336001,0.775236
chr3L,14337001,0.781274
chr3L,14338001,0.779480
chr3L,14339001,0.782307
chr3L,14340001,0.778139
chr3L,14341001,0.779323
chr3L,14342001,0.774945
chr3L,14343001,0.775262
chr3L,14344001,0.769975
chr3L,14345001,0.770136
chr3L,14346001,0.771975
chr3L,14347001,0.768062
chr3L,14348001,0.767678
chr3L,14349001,0.771839
chr3L,14350001,0.769538
chr3L,14351001,0.769913
chr3L,14352001,0.766267
chr3L,14353001,0.770139
chr3L,14354001,0.762230
chr3L,14355001,0.762402
chr3L,14356001,0.754267
chr3L,14357001,0.754990
chr3L,14358001,0.747553
chr3L,14359001,0.745469
chr3L,14360001,0.747461
chr3L,14361001,0.743393
chr3L,14362001,0.738228
chr3L,14363001,0.741158
chr3L,14364001,0.736387
chr3L,14365001,0.732076
chr3L,14366001,0.734332
chr3L,14367001,0.727794
chr3L,14368001,0.729315
chr3L,14369001,0.738327
chr3L,14370001,0.738386
chr3L,14371001,0.740495
chr3L,14372001,0.737896
chr3L,14373001,0.730908
chr3L,14374001,0.729249
chr3L,14375001,0.733087
chr3L,14376001,0.736332
chr3L,14377001,0.736923
chr3L,14378001,0.731419
chr3L,14379001,0.730458
chr3L,14380001,0.732445
chr3L,14381001,0.740536
chr3L,14382001,0.736257
chr3L,14383001,0.729387
chr3L,14384001,0.730305
chr3L,14385001,0.730557
chr3L,14386001,0.730235
chr3L,14387001,0.732225
chr3L,14388001,0.732556
chr3L,14389001,0.729516
chr3L,14390001,0.731689
chr3L,14391001,0.727448
chr3L,14392001,0.728307
chr3L,14393001,0.724213
chr3L,14394001,0.728650
chr3L,14395001,0.727682
chr3L,14396001,0.728918
chr3L,14397001,0.734515
chr3L,14398001,0.739158
chr3L,14399001,0.740460
chr3L,14400001,0.742786
chr3L,14401001,0.741632
chr3L,14402001,0.740995
chr3L,14403001,0.727552
chr3L,14404001,0.735928
chr3L,14405001,0.738175
chr3L,14406001,0.743989
chr3L,14407001,0.755972
chr3L,14408001,0.754453
chr3L,14409001,0.748121
chr3L,14410001,0.741914
chr3L,14411001,0.742590
chr3L,14412001,0.732403
chr3L,14413001,0.731379
chr3L,14414001,0.728689
chr3L,14415001,0.724109
chr3L,14416001,0.717432
chr3L,14417001,0.713342
chr3L,14418001,0.704151
chr3L,14419001,0.702553
chr3L,14420001,0.695178
chr3L,14421001,0.702812
chr3L,14422001,0.697814
chr3L,14423001,0.692870
chr3L,14424001,0.691713
chr3L,14425001,0.695922
chr3L,14426001,0.696012
chr3L,14427001,0.696631
chr3L,14428001,0.693536
chr3L,14429001,0.693263
chr3L,14430001,0.694659
chr3L,14431001,0.695172
chr3L,14432001,0.696949
chr3L,14433001,0.697128
chr3L,14434001,0.697602
chr3L,14435001,0.697923
chr3L,14436001,0.697872
chr3L,14437001,0.704116
chr3L,14438001,0.703458
chr3L,14439001,0.705402
chr3L,14440001,0.701037
chr3L,14441001,0.698427
chr3L,14442001,0.699892
chr3L,14443001,0.698554
chr3L,14444001,0.698219
chr3L,14445001,0.704823
chr3L,14446001,0.700657
chr3L,14447001,0.699473
chr3L,14448001,0.709762
chr3L,14449001,0.708027
chr3L,14450001,0.709647
chr3L,14451001,0.712041
chr3L,14452001,0.715913
chr3L,14453001,0.719250
chr3L,14454001,0.721684
chr3L,14455001,0.721592
chr3L,14456001,0.728326
chr3L,14457001,0.730753
chr3L,14458001,0.733804
chr3L,14459001,0.736648
chr3L,14460001,0.733736
chr3L,14461001,0.734394
chr3L,14462001,0.740988
chr3L,14463001,0.741945
chr3L,14464001,0.749713
chr3L,14465001,0.752507
chr3L,14466001,0.757336
chr3L,14467001,0.766170
chr3L,14468001,0.782337
chr3L,14469001,0.795075
chr3L,14470001,0.799593
chr3L,14471001,0.799466
chr3L,14472001,0.795185
chr3L,14473001,0.781282
chr3L,14474001,0.762077
chr3L,14475001,0.756995
chr3L,14476001,0.753121
chr3L,14477001,0.747170
chr3L,14478001,0.739187
chr3L,14479001,0.736081
chr3L,14480001,0.732258
chr3L,14481001,0.734487
chr3L,14482001,0.734924
chr3L,14483001,0.736494
chr3L,14484001,0.735278
chr3L,14485001,0.733752
chr3L,14486001,0.729996
chr3L,14487001,0.733064
chr3L,14488001,0.730772
chr3L,14489001,0.731019
chr3L,14490001,0.735860
chr3L,14491001,0.737131
chr3L,14492001,0.735736
chr3L,14493001,0.736034
chr3L,14494001,0.737044
chr3L,14495001,0.730587
chr3L,14496001,0.735839
chr3L,14497001,0.736149
chr3L,14498001,0.739204
chr3L,14499001,0.741345
chr3L,14500001,0.745298
chr3L,14501001,0.738753
chr3L,14502001,0.739409
chr3L,14503001,0.736908
chr3L,14504001,0.739254
chr3L,14505001,0.738914
chr3L,14506001,0.739375
chr3L,14507001,0.744879
chr3L,14508001,0.742782
chr3L,14509001,0.742033
chr3L,14510001,0.746465
chr3L,14511001,0.742160
chr3L,14512001,0.741446
chr3L,14513001,0.741884
chr3L,14514001,0.734905
chr3L,14515001,0.733545
chr3L,14516001,0.732125
chr3L,14517001,0.732312
chr3L,14518001,0.736747
chr3L,14519001,0.736426
chr3L,14520001,0.735633
chr3L,14521001,0.733964
chr3L,14522001,0.733150
chr3L,14523001,0.741651
chr3L,14524001,0.754293
chr3L,14525001,0.765844
chr3L,14526001,0.766783
chr3L,14527001,0.764151
chr3L,14528001,0.753903
chr3L,14529001,0.730482
chr3L,14530001,0.720220
chr3L,14531001,0.719786
chr3L,14532001,0.708908
chr3L,14533001,0.704759
chr3L,14534001,0.705800
chr3L,14535001,0.715905
chr3L,14536001,0.714758
chr3L,14537001,0.717128
chr3L,14538001,0.714223
chr3L,14539001,0.711694
chr3L,14540001,0.689100
chr3L,14541001,0.679515
chr3L,14542001,0.679873
chr3L,14543001,0.675112
chr3L,14544001,0.663162
chr3L,14545001,0.664935
chr3L,14546001,0.660074
chr3L,14547001,0.664850
chr3L,14548001,0.652421
chr3L,14549001,0.657273
chr3L,14550001,0.648291
chr3L,14551001,0.654049
chr3L,14552001,0.637194
chr3L,14553001,0.637302
chr3L,14554001,0.621544
chr3L,14555001,0.619638
chr3L,14556001,0.597139
chr3L,14557001,0.596391
chr3L,14558001,0.578955
chr3L,14559001,0.578388
chr3L,14560001,0.558655
chr3L,14561001,0.559133
chr3L,14562001,0.552902
chr3L,14563001,0.548220
chr3L,14564001,0.534943
chr3L,14565001,0.534822
chr3L,14566001,0.526805
chr3L,14567001,0.526834
chr3L,14568001,0.518436
chr3L,14569001,0.516916
chr3L,14570001,0.512712
chr3L,14571001,0.511987
chr3L,14572001,0.504700
chr3L,14573001,0.505082
chr3L,14574001,0.501729
chr3L,14575001,0.497848
chr3L,14576001,0.498071
chr3L,14577001,0.495887
chr3L,14578001,0.496723
chr3L,14579001,0.497896
chr3L,14580001,0.488673
chr3L,14581001,0.489947
chr3L,14582001,0.488746
chr3L,14583001,0.486520
chr3L,14584001,0.488318
chr3L,14585001,0.486753
chr3L,14586001,0.482846
chr3L,14587001,0.484239
chr3L,14588001,0.484465
chr3L,14589001,0.483843
chr3L,14590001,0.484744
chr3L,14591001,0.483939
chr3L,14592001,0.484786
chr3L,14593001,0.483967
chr3L,14594001,0.482899
chr3L,14595001,0.484539
chr3L,14596001,0.486953
chr3L,14597001,0.488479
chr3L,14598001,0.486989
chr3L,14599001,0.483080
chr3L,14600001,0.484994
chr3L,14601001,0.483734
chr3L,14602001,0.481451
chr3L,14603001,0.483364
chr3L,14604001,0.485970
chr3L,14605001,0.488750
chr3L,14606001,0.487493
chr3L,14607001,0.486249
chr3L,14608001,0.486938
chr3L,14609001,0.486969
chr3L,14610001,0.487190
chr3L,14611001,0.485689
chr3L,14612001,0.486215
chr3L,14613001,0.484109
chr3L,14614001,0.480933
chr3L,14615001,0.481008
chr3L,14616001,0.478802
chr3L,14617001,0.479743
chr3L,14618001,0.480667
chr3L,14619001,0.483272
chr3L,14620001,0.484073
chr3L,14621001,0.480972
chr3L,14622001,0.481493
chr3L,14623001,0.480476
chr3L,14624001,0.483296
chr3L,14625001,0.482620
chr3L,14626001,0.481710
chr3L,14627001,0.484890
chr3L,14628001,0.481995
chr3L,14629001,0.485005
chr3L,14630001,0.482300
chr3L,14631001,0.483960
chr3L,14632001,0.481992
chr3L,14633001,0.482998
chr3L,14634001,0.478228
chr3L,14635001,0.477708
chr3L,14636001,0.474049
chr3L,14637001,0.470796
chr3L,14638001,0.467542
chr3L,14639001,0.470354
chr3L,14640001,0.465569
chr3L,14641001,0.466950
chr3L,14642001,0.465088
chr3L,14643001,0.468104
chr3L,14644001,0.466872
chr3L,14645001,0.467924
chr3L,14646001,0.469977
chr3L,14647001,0.471119
chr3L,14648001,0.473246
chr3L,14649001,0.469473
chr3L,14650001,0.470188
chr3L,14651001,0.470631
chr3L,14652001,0.474758
chr3L,14653001,0.473686
chr3L,14654001,0.479000
chr3L,14655001,0.474998
chr3L,14656001,0.481325
chr3L,14657001,0.482714
chr3L,14658001,0.490637
chr3L,14659001,0.492528
chr3L,14660001,0.497019
