# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Phastcons_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_phastcons.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --prior_Bmap /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/coding_B_v144.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/phastcons_CDS_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr3L,7905001,0.879726
chr3L,7906001,0.888624
chr3L,7907001,0.892931
chr3L,7908001,0.892015
chr3L,7909001,0.896757
chr3L,7910001,0.900226
chr3L,7911001,0.908926
chr3L,7912001,0.913315
chr3L,7913001,0.911122
chr3L,7914001,0.916089
chr3L,7915001,0.929768
chr3L,7916001,0.933975
chr3L,7917001,0.941198
chr3L,7918001,0.944974
chr3L,7919001,0.946457
chr3L,7920001,0.947943
chr3L,7921001,0.947930
chr3L,7922001,0.947021
chr3L,7923001,0.945780
chr3L,7924001,0.942697
chr3L,7925001,0.938252
chr3L,7926001,0.927389
chr3L,7927001,0.910835
chr3L,7928001,0.903970
chr3L,7929001,0.899310
chr3L,7930001,0.894586
chr3L,7931001,0.885672
chr3L,7932001,0.893648
chr3L,7933001,0.894091
chr3L,7934001,0.897300
chr3L,7935001,0.908663
chr3L,7936001,0.911665
chr3L,7937001,0.899402
chr3L,7938001,0.888925
chr3L,7939001,0.890104
chr3L,7940001,0.887801
chr3L,7941001,0.885799
chr3L,7942001,0.879865
chr3L,7943001,0.881192
chr3L,7944001,0.881993
chr3L,7945001,0.888142
chr3L,7946001,0.892141
chr3L,7947001,0.893483
chr3L,7948001,0.898612
chr3L,7949001,0.899946
chr3L,7950001,0.900806
chr3L,7951001,0.904780
chr3L,7952001,0.893042
chr3L,7953001,0.895175
chr3L,7954001,0.893960
chr3L,7955001,0.897759
chr3L,7956001,0.902248
chr3L,7957001,0.905340
chr3L,7958001,0.909109
chr3L,7959001,0.910549
chr3L,7960001,0.910100
chr3L,7961001,0.910341
chr3L,7962001,0.914381
chr3L,7963001,0.909527
chr3L,7964001,0.905364
chr3L,7965001,0.907613
chr3L,7966001,0.910720
chr3L,7967001,0.913550
chr3L,7968001,0.911868
chr3L,7969001,0.916252
chr3L,7970001,0.920857
chr3L,7971001,0.927076
chr3L,7972001,0.932921
chr3L,7973001,0.927525
chr3L,7974001,0.930887
chr3L,7975001,0.936016
chr3L,7976001,0.933895
chr3L,7977001,0.933821
chr3L,7978001,0.937120
chr3L,7979001,0.937151
chr3L,7980001,0.935575
chr3L,7981001,0.928966
chr3L,7982001,0.923739
chr3L,7983001,0.917311
chr3L,7984001,0.919192
chr3L,7985001,0.921943
chr3L,7986001,0.903841
chr3L,7987001,0.904851
chr3L,7988001,0.915191
chr3L,7989001,0.918677
chr3L,7990001,0.919505
chr3L,7991001,0.918141
chr3L,7992001,0.918693
chr3L,7993001,0.919688
chr3L,7994001,0.920317
chr3L,7995001,0.919082
chr3L,7996001,0.925018
chr3L,7997001,0.925742
chr3L,7998001,0.930821
chr3L,7999001,0.925758
chr3L,8000001,0.922322
chr3L,8001001,0.919280
chr3L,8002001,0.914245
chr3L,8003001,0.912783
chr3L,8004001,0.913401
chr3L,8005001,0.913538
chr3L,8006001,0.912493
chr3L,8007001,0.915133
chr3L,8008001,0.914138
chr3L,8009001,0.921111
chr3L,8010001,0.916700
chr3L,8011001,0.922268
chr3L,8012001,0.921119
chr3L,8013001,0.917375
chr3L,8014001,0.917200
chr3L,8015001,0.917023
chr3L,8016001,0.920009
chr3L,8017001,0.923714
chr3L,8018001,0.927303
chr3L,8019001,0.937302
chr3L,8020001,0.952514
chr3L,8021001,0.956123
chr3L,8022001,0.955670
chr3L,8023001,0.950581
chr3L,8024001,0.930693
chr3L,8025001,0.918706
chr3L,8026001,0.924255
chr3L,8027001,0.919353
chr3L,8028001,0.916501
chr3L,8029001,0.914467
chr3L,8030001,0.913333
chr3L,8031001,0.913829
chr3L,8032001,0.916594
chr3L,8033001,0.916996
chr3L,8034001,0.915627
chr3L,8035001,0.918436
chr3L,8036001,0.916049
chr3L,8037001,0.912851
chr3L,8038001,0.912961
chr3L,8039001,0.914300
chr3L,8040001,0.905822
chr3L,8041001,0.905734
chr3L,8042001,0.909907
chr3L,8043001,0.910739
chr3L,8044001,0.914289
chr3L,8045001,0.909052
chr3L,8046001,0.913633
chr3L,8047001,0.916565
chr3L,8048001,0.915474
chr3L,8049001,0.917813
chr3L,8050001,0.937285
chr3L,8051001,0.942228
chr3L,8052001,0.940622
chr3L,8053001,0.937243
chr3L,8054001,0.922178
chr3L,8055001,0.912992
chr3L,8056001,0.896047
chr3L,8057001,0.885207
chr3L,8058001,0.878572
chr3L,8059001,0.858609
chr3L,8060001,0.849549
chr3L,8061001,0.845694
chr3L,8062001,0.851978
chr3L,8063001,0.868996
chr3L,8064001,0.864280
chr3L,8065001,0.840982
chr3L,8066001,0.833630
chr3L,8067001,0.833449
chr3L,8068001,0.844539
chr3L,8069001,0.850886
chr3L,8070001,0.848553
chr3L,8071001,0.861101
chr3L,8072001,0.850696
chr3L,8073001,0.842451
chr3L,8074001,0.842178
chr3L,8075001,0.840457
chr3L,8076001,0.838743
chr3L,8077001,0.837473
chr3L,8078001,0.831187
chr3L,8079001,0.833335
chr3L,8080001,0.829303
chr3L,8081001,0.831046
chr3L,8082001,0.832142
chr3L,8083001,0.833813
chr3L,8084001,0.831765
chr3L,8085001,0.830900
chr3L,8086001,0.827158
chr3L,8087001,0.837723
chr3L,8088001,0.843402
chr3L,8089001,0.842391
chr3L,8090001,0.841576
chr3L,8091001,0.841229
chr3L,8092001,0.838373
chr3L,8093001,0.835556
chr3L,8094001,0.836203
chr3L,8095001,0.831981
chr3L,8096001,0.841457
chr3L,8097001,0.829252
chr3L,8098001,0.833937
chr3L,8099001,0.840650
chr3L,8100001,0.834365
chr3L,8101001,0.833564
chr3L,8102001,0.838291
chr3L,8103001,0.834642
chr3L,8104001,0.835485
chr3L,8105001,0.836192
chr3L,8106001,0.834002
chr3L,8107001,0.821273
chr3L,8108001,0.836277
chr3L,8109001,0.843430
chr3L,8110001,0.846134
chr3L,8111001,0.841297
chr3L,8112001,0.845307
chr3L,8113001,0.851645
chr3L,8114001,0.844474
chr3L,8115001,0.842829
chr3L,8116001,0.841253
chr3L,8117001,0.834646
chr3L,8118001,0.837345
chr3L,8119001,0.837854
chr3L,8120001,0.839861
chr3L,8121001,0.847079
chr3L,8122001,0.838040
chr3L,8123001,0.837118
chr3L,8124001,0.837791
chr3L,8125001,0.837002
chr3L,8126001,0.834144
chr3L,8127001,0.838009
chr3L,8128001,0.831972
chr3L,8129001,0.833527
chr3L,8130001,0.839574
chr3L,8131001,0.845959
chr3L,8132001,0.835533
chr3L,8133001,0.835061
chr3L,8134001,0.832964
chr3L,8135001,0.833542
chr3L,8136001,0.835495
chr3L,8137001,0.843309
chr3L,8138001,0.837779
chr3L,8139001,0.840358
chr3L,8140001,0.842792
chr3L,8141001,0.843203
chr3L,8142001,0.843528
chr3L,8143001,0.835602
chr3L,8144001,0.833728
chr3L,8145001,0.833813
chr3L,8146001,0.827259
chr3L,8147001,0.817198
chr3L,8148001,0.815003
chr3L,8149001,0.821626
chr3L,8150001,0.820145
chr3L,8151001,0.824050
chr3L,8152001,0.822555
chr3L,8153001,0.824052
chr3L,8154001,0.835158
chr3L,8155001,0.838015
chr3L,8156001,0.832599
chr3L,8157001,0.832535
chr3L,8158001,0.844353
chr3L,8159001,0.849952
chr3L,8160001,0.846988
chr3L,8161001,0.834247
chr3L,8162001,0.827552
chr3L,8163001,0.823502
chr3L,8164001,0.826623
chr3L,8165001,0.824512
chr3L,8166001,0.818345
chr3L,8167001,0.816694
chr3L,8168001,0.820179
chr3L,8169001,0.820109
chr3L,8170001,0.825771
chr3L,8171001,0.834546
chr3L,8172001,0.834967
chr3L,8173001,0.834350
chr3L,8174001,0.837287
chr3L,8175001,0.841600
chr3L,8176001,0.848393
chr3L,8177001,0.848273
chr3L,8178001,0.853884
chr3L,8179001,0.851965
chr3L,8180001,0.853945
chr3L,8181001,0.851033
chr3L,8182001,0.853855
chr3L,8183001,0.856940
chr3L,8184001,0.852506
chr3L,8185001,0.855367
chr3L,8186001,0.863902
chr3L,8187001,0.863102
chr3L,8188001,0.855936
chr3L,8189001,0.859307
chr3L,8190001,0.864417
chr3L,8191001,0.858737
chr3L,8192001,0.851152
chr3L,8193001,0.849759
chr3L,8194001,0.846774
chr3L,8195001,0.847493
chr3L,8196001,0.851279
chr3L,8197001,0.853226
chr3L,8198001,0.846358
chr3L,8199001,0.834289
chr3L,8200001,0.833998
chr3L,8201001,0.840412
chr3L,8202001,0.841217
chr3L,8203001,0.836966
chr3L,8204001,0.835575
chr3L,8205001,0.834922
chr3L,8206001,0.832671
chr3L,8207001,0.837403
chr3L,8208001,0.838520
chr3L,8209001,0.847632
chr3L,8210001,0.850137
chr3L,8211001,0.845538
chr3L,8212001,0.846860
chr3L,8213001,0.846026
chr3L,8214001,0.843715
chr3L,8215001,0.853310
chr3L,8216001,0.846096
chr3L,8217001,0.843340
chr3L,8218001,0.853129
chr3L,8219001,0.850682
chr3L,8220001,0.849295
chr3L,8221001,0.848991
chr3L,8222001,0.855435
chr3L,8223001,0.851488
chr3L,8224001,0.854823
chr3L,8225001,0.852272
chr3L,8226001,0.852056
chr3L,8227001,0.846318
chr3L,8228001,0.852172
chr3L,8229001,0.861745
chr3L,8230001,0.863070
chr3L,8231001,0.859656
chr3L,8232001,0.859463
chr3L,8233001,0.871424
chr3L,8234001,0.892045
chr3L,8235001,0.898125
chr3L,8236001,0.899380
chr3L,8237001,0.897749
chr3L,8238001,0.888452
chr3L,8239001,0.875363
chr3L,8240001,0.872756
chr3L,8241001,0.860634
chr3L,8242001,0.856906
chr3L,8243001,0.847943
chr3L,8244001,0.846380
chr3L,8245001,0.848747
chr3L,8246001,0.848838
chr3L,8247001,0.849141
chr3L,8248001,0.860658
chr3L,8249001,0.854322
chr3L,8250001,0.848595
chr3L,8251001,0.846949
chr3L,8252001,0.843307
chr3L,8253001,0.841201
chr3L,8254001,0.846525
chr3L,8255001,0.849156
chr3L,8256001,0.848699
chr3L,8257001,0.846318
chr3L,8258001,0.849743
chr3L,8259001,0.850176
chr3L,8260001,0.853650
chr3L,8261001,0.850170
chr3L,8262001,0.848740
chr3L,8263001,0.848525
chr3L,8264001,0.847134
chr3L,8265001,0.852058
chr3L,8266001,0.859244
chr3L,8267001,0.853533
chr3L,8268001,0.853531
chr3L,8269001,0.854015
chr3L,8270001,0.855813
chr3L,8271001,0.854242
chr3L,8272001,0.859293
chr3L,8273001,0.860144
chr3L,8274001,0.855067
chr3L,8275001,0.862511
chr3L,8276001,0.864366
chr3L,8277001,0.862376
chr3L,8278001,0.865228
chr3L,8279001,0.866491
chr3L,8280001,0.872767
chr3L,8281001,0.885515
chr3L,8282001,0.882922
chr3L,8283001,0.874088
chr3L,8284001,0.862659
chr3L,8285001,0.862986
chr3L,8286001,0.868127
chr3L,8287001,0.864104
chr3L,8288001,0.867937
chr3L,8289001,0.869126
chr3L,8290001,0.873506
chr3L,8291001,0.864692
chr3L,8292001,0.854415
chr3L,8293001,0.857759
chr3L,8294001,0.850047
chr3L,8295001,0.860485
chr3L,8296001,0.857625
chr3L,8297001,0.867475
chr3L,8298001,0.873787
chr3L,8299001,0.875821
chr3L,8300001,0.867923
chr3L,8301001,0.865170
chr3L,8302001,0.869673
chr3L,8303001,0.870073
chr3L,8304001,0.868022
chr3L,8305001,0.865381
chr3L,8306001,0.866126
chr3L,8307001,0.874174
chr3L,8308001,0.868299
chr3L,8309001,0.851154
chr3L,8310001,0.854348
chr3L,8311001,0.864237
chr3L,8312001,0.858151
chr3L,8313001,0.851920
chr3L,8314001,0.859695
chr3L,8315001,0.864778
chr3L,8316001,0.844737
chr3L,8317001,0.841376
chr3L,8318001,0.848544
chr3L,8319001,0.848023
chr3L,8320001,0.852363
chr3L,8321001,0.858978
chr3L,8322001,0.852508
chr3L,8323001,0.849145
chr3L,8324001,0.848529
chr3L,8325001,0.853512
chr3L,8326001,0.869546
chr3L,8327001,0.878693
chr3L,8328001,0.871779
chr3L,8329001,0.863487
chr3L,8330001,0.853190
chr3L,8331001,0.844086
chr3L,8332001,0.844913
chr3L,8333001,0.844311
chr3L,8334001,0.841068
chr3L,8335001,0.841330
chr3L,8336001,0.851078
chr3L,8337001,0.858962
chr3L,8338001,0.864479
chr3L,8339001,0.865635
chr3L,8340001,0.871649
chr3L,8341001,0.866342
chr3L,8342001,0.870519
chr3L,8343001,0.866097
chr3L,8344001,0.866989
chr3L,8345001,0.866910
chr3L,8346001,0.877840
chr3L,8347001,0.873826
chr3L,8348001,0.867955
chr3L,8349001,0.864388
chr3L,8350001,0.865310
chr3L,8351001,0.871701
chr3L,8352001,0.870258
chr3L,8353001,0.865469
chr3L,8354001,0.864635
chr3L,8355001,0.868585
chr3L,8356001,0.870012
chr3L,8357001,0.869261
chr3L,8358001,0.875956
chr3L,8359001,0.868949
chr3L,8360001,0.867460
chr3L,8361001,0.857862
chr3L,8362001,0.854506
chr3L,8363001,0.858655
chr3L,8364001,0.856463
chr3L,8365001,0.855867
chr3L,8366001,0.857304
chr3L,8367001,0.864891
chr3L,8368001,0.862491
chr3L,8369001,0.856528
chr3L,8370001,0.862345
chr3L,8371001,0.863250
chr3L,8372001,0.862079
chr3L,8373001,0.863133
chr3L,8374001,0.861620
chr3L,8375001,0.861102
chr3L,8376001,0.858347
chr3L,8377001,0.859840
chr3L,8378001,0.864467
chr3L,8379001,0.870485
chr3L,8380001,0.869273
chr3L,8381001,0.866134
chr3L,8382001,0.862189
chr3L,8383001,0.859090
chr3L,8384001,0.855820
chr3L,8385001,0.861782
chr3L,8386001,0.867600
chr3L,8387001,0.868988
chr3L,8388001,0.872121
chr3L,8389001,0.876080
chr3L,8390001,0.889192
chr3L,8391001,0.886179
chr3L,8392001,0.886281
chr3L,8393001,0.883104
chr3L,8394001,0.886748
chr3L,8395001,0.893053
chr3L,8396001,0.887662
chr3L,8397001,0.895811
chr3L,8398001,0.895619
chr3L,8399001,0.891383
chr3L,8400001,0.882635
chr3L,8401001,0.879858
chr3L,8402001,0.881457
chr3L,8403001,0.875018
chr3L,8404001,0.875770
chr3L,8405001,0.876743
chr3L,8406001,0.872499
chr3L,8407001,0.874522
chr3L,8408001,0.875147
chr3L,8409001,0.873675
chr3L,8410001,0.874086
chr3L,8411001,0.882144
chr3L,8412001,0.882329
chr3L,8413001,0.882968
chr3L,8414001,0.880466
chr3L,8415001,0.880274
chr3L,8416001,0.878399
chr3L,8417001,0.877085
chr3L,8418001,0.870056
chr3L,8419001,0.874868
chr3L,8420001,0.889487
chr3L,8421001,0.901920
chr3L,8422001,0.895182
chr3L,8423001,0.891233
chr3L,8424001,0.895076
chr3L,8425001,0.900209
chr3L,8426001,0.901466
chr3L,8427001,0.907186
chr3L,8428001,0.904947
chr3L,8429001,0.900402
chr3L,8430001,0.912913
chr3L,8431001,0.921643
chr3L,8432001,0.922938
chr3L,8433001,0.921430
chr3L,8434001,0.911235
chr3L,8435001,0.901429
chr3L,8436001,0.899868
chr3L,8437001,0.902432
chr3L,8438001,0.916856
chr3L,8439001,0.924643
chr3L,8440001,0.925877
chr3L,8441001,0.918072
chr3L,8442001,0.915264
chr3L,8443001,0.919729
chr3L,8444001,0.907219
chr3L,8445001,0.902026
chr3L,8446001,0.888791
chr3L,8447001,0.893251
chr3L,8448001,0.894701
chr3L,8449001,0.907736
chr3L,8450001,0.900453
chr3L,8451001,0.899817
chr3L,8452001,0.890432
chr3L,8453001,0.882205
chr3L,8454001,0.886375
chr3L,8455001,0.886244
chr3L,8456001,0.885295
chr3L,8457001,0.886857
chr3L,8458001,0.892280
chr3L,8459001,0.892094
chr3L,8460001,0.893749
chr3L,8461001,0.895511
chr3L,8462001,0.891039
chr3L,8463001,0.896576
chr3L,8464001,0.898408
chr3L,8465001,0.898199
chr3L,8466001,0.899542
chr3L,8467001,0.900520
chr3L,8468001,0.904578
chr3L,8469001,0.900641
chr3L,8470001,0.909280
chr3L,8471001,0.922616
chr3L,8472001,0.921733
chr3L,8473001,0.909271
chr3L,8474001,0.906069
chr3L,8475001,0.904693
chr3L,8476001,0.904748
chr3L,8477001,0.905787
chr3L,8478001,0.907432
chr3L,8479001,0.909403
chr3L,8480001,0.914449
chr3L,8481001,0.919484
chr3L,8482001,0.939954
chr3L,8483001,0.947099
chr3L,8484001,0.950351
chr3L,8485001,0.952770
chr3L,8486001,0.953438
chr3L,8487001,0.953914
chr3L,8488001,0.952864
chr3L,8489001,0.950409
chr3L,8490001,0.942647
chr3L,8491001,0.924429
chr3L,8492001,0.914743
chr3L,8493001,0.911523
chr3L,8494001,0.910587
chr3L,8495001,0.911942
chr3L,8496001,0.912711
chr3L,8497001,0.917555
chr3L,8498001,0.942594
chr3L,8499001,0.950080
chr3L,8500001,0.953457
chr3L,8501001,0.953951
chr3L,8502001,0.953628
chr3L,8503001,0.951424
chr3L,8504001,0.947733
chr3L,8505001,0.935998
chr3L,8506001,0.911595
chr3L,8507001,0.917138
chr3L,8508001,0.916099
chr3L,8509001,0.918776
chr3L,8510001,0.917342
chr3L,8511001,0.914324
chr3L,8512001,0.918759
chr3L,8513001,0.914973
chr3L,8514001,0.917934
chr3L,8515001,0.915791
chr3L,8516001,0.915585
chr3L,8517001,0.923428
chr3L,8518001,0.926750
chr3L,8519001,0.919186
chr3L,8520001,0.918135
chr3L,8521001,0.916667
chr3L,8522001,0.915661
chr3L,8523001,0.917962
chr3L,8524001,0.920942
chr3L,8525001,0.923344
chr3L,8526001,0.912005
chr3L,8527001,0.913693
chr3L,8528001,0.915920
chr3L,8529001,0.908151
chr3L,8530001,0.913158
chr3L,8531001,0.916657
chr3L,8532001,0.918652
chr3L,8533001,0.931694
chr3L,8534001,0.930001
chr3L,8535001,0.918699
chr3L,8536001,0.920796
chr3L,8537001,0.927188
chr3L,8538001,0.914552
chr3L,8539001,0.908398
chr3L,8540001,0.901087
chr3L,8541001,0.904342
chr3L,8542001,0.904579
chr3L,8543001,0.904145
chr3L,8544001,0.907432
chr3L,8545001,0.910583
chr3L,8546001,0.911747
chr3L,8547001,0.904261
chr3L,8548001,0.901695
chr3L,8549001,0.898526
chr3L,8550001,0.899128
chr3L,8551001,0.898082
chr3L,8552001,0.901527
chr3L,8553001,0.899338
chr3L,8554001,0.908621
chr3L,8555001,0.908376
chr3L,8556001,0.902137
chr3L,8557001,0.901507
chr3L,8558001,0.916007
chr3L,8559001,0.908145
chr3L,8560001,0.903009
chr3L,8561001,0.908796
chr3L,8562001,0.906280
chr3L,8563001,0.901896
chr3L,8564001,0.900333
chr3L,8565001,0.898466
chr3L,8566001,0.898028
chr3L,8567001,0.897087
chr3L,8568001,0.896086
chr3L,8569001,0.888179
chr3L,8570001,0.894964
chr3L,8571001,0.899947
chr3L,8572001,0.900037
chr3L,8573001,0.909511
chr3L,8574001,0.916105
chr3L,8575001,0.914333
chr3L,8576001,0.921251
chr3L,8577001,0.928821
chr3L,8578001,0.925894
chr3L,8579001,0.904690
chr3L,8580001,0.899707
chr3L,8581001,0.896796
chr3L,8582001,0.893907
chr3L,8583001,0.898461
chr3L,8584001,0.897137
chr3L,8585001,0.896249
chr3L,8586001,0.900421
chr3L,8587001,0.900611
chr3L,8588001,0.898825
chr3L,8589001,0.896320
chr3L,8590001,0.901348
chr3L,8591001,0.898082
chr3L,8592001,0.897873
chr3L,8593001,0.898519
chr3L,8594001,0.898288
chr3L,8595001,0.900552
chr3L,8596001,0.900943
chr3L,8597001,0.900813
chr3L,8598001,0.905117
chr3L,8599001,0.914478
chr3L,8600001,0.909029
chr3L,8601001,0.904794
chr3L,8602001,0.909574
chr3L,8603001,0.910303
chr3L,8604001,0.915675
chr3L,8605001,0.903242
chr3L,8606001,0.910447
chr3L,8607001,0.915486
chr3L,8608001,0.915357
chr3L,8609001,0.914299
chr3L,8610001,0.916512
chr3L,8611001,0.909999
chr3L,8612001,0.906009
chr3L,8613001,0.908403
chr3L,8614001,0.912618
chr3L,8615001,0.917268
chr3L,8616001,0.927255
chr3L,8617001,0.919604
chr3L,8618001,0.915013
chr3L,8619001,0.922753
chr3L,8620001,0.914743
chr3L,8621001,0.913536
chr3L,8622001,0.913023
chr3L,8623001,0.912731
chr3L,8624001,0.909326
chr3L,8625001,0.899425
chr3L,8626001,0.904752
chr3L,8627001,0.911405
chr3L,8628001,0.900501
chr3L,8629001,0.897756
chr3L,8630001,0.904041
chr3L,8631001,0.903187
chr3L,8632001,0.905522
chr3L,8633001,0.903278
chr3L,8634001,0.896772
chr3L,8635001,0.885869
chr3L,8636001,0.890620
chr3L,8637001,0.887838
chr3L,8638001,0.904481
chr3L,8639001,0.895798
chr3L,8640001,0.904308
chr3L,8641001,0.905492
chr3L,8642001,0.906817
chr3L,8643001,0.909215
chr3L,8644001,0.902932
chr3L,8645001,0.913450
chr3L,8646001,0.915160
chr3L,8647001,0.918073
chr3L,8648001,0.914020
chr3L,8649001,0.914418
chr3L,8650001,0.916498
chr3L,8651001,0.911834
chr3L,8652001,0.911587
chr3L,8653001,0.904261
chr3L,8654001,0.901681
chr3L,8655001,0.906230
chr3L,8656001,0.906599
chr3L,8657001,0.910510
chr3L,8658001,0.913755
chr3L,8659001,0.913301
chr3L,8660001,0.912968
chr3L,8661001,0.913092
chr3L,8662001,0.909882
chr3L,8663001,0.913803
chr3L,8664001,0.915900
chr3L,8665001,0.919712
chr3L,8666001,0.913374
chr3L,8667001,0.918371
chr3L,8668001,0.913463
chr3L,8669001,0.909952
chr3L,8670001,0.909779
chr3L,8671001,0.910923
chr3L,8672001,0.917000
chr3L,8673001,0.916434
chr3L,8674001,0.920068
chr3L,8675001,0.922080
chr3L,8676001,0.920752
chr3L,8677001,0.919029
chr3L,8678001,0.930231
chr3L,8679001,0.926126
chr3L,8680001,0.920416
chr3L,8681001,0.916217
chr3L,8682001,0.913183
chr3L,8683001,0.918287
chr3L,8684001,0.918692
chr3L,8685001,0.914258
chr3L,8686001,0.910256
chr3L,8687001,0.907159
chr3L,8688001,0.911204
chr3L,8689001,0.903415
chr3L,8690001,0.901398
chr3L,8691001,0.909957
chr3L,8692001,0.914794
chr3L,8693001,0.908751
chr3L,8694001,0.913641
chr3L,8695001,0.916237
chr3L,8696001,0.917426
chr3L,8697001,0.918220
chr3L,8698001,0.911177
chr3L,8699001,0.916874
chr3L,8700001,0.916011
chr3L,8701001,0.913977
chr3L,8702001,0.907216
chr3L,8703001,0.905325
chr3L,8704001,0.913237
chr3L,8705001,0.909858
chr3L,8706001,0.912367
chr3L,8707001,0.914246
chr3L,8708001,0.911943
chr3L,8709001,0.909012
chr3L,8710001,0.919559
chr3L,8711001,0.914778
chr3L,8712001,0.914707
chr3L,8713001,0.910646
chr3L,8714001,0.914307
chr3L,8715001,0.908087
chr3L,8716001,0.911565
chr3L,8717001,0.910574
chr3L,8718001,0.918235
chr3L,8719001,0.922110
chr3L,8720001,0.922439
chr3L,8721001,0.922922
chr3L,8722001,0.914550
chr3L,8723001,0.913060
chr3L,8724001,0.915654
chr3L,8725001,0.920177
chr3L,8726001,0.918049
chr3L,8727001,0.921663
chr3L,8728001,0.920000
chr3L,8729001,0.919682
chr3L,8730001,0.914556
chr3L,8731001,0.915706
chr3L,8732001,0.922180
chr3L,8733001,0.924800
chr3L,8734001,0.912846
chr3L,8735001,0.904496
chr3L,8736001,0.910098
chr3L,8737001,0.913752
chr3L,8738001,0.912902
chr3L,8739001,0.908193
chr3L,8740001,0.901180
chr3L,8741001,0.890750
chr3L,8742001,0.892595
chr3L,8743001,0.888131
chr3L,8744001,0.890906
chr3L,8745001,0.896113
chr3L,8746001,0.890650
chr3L,8747001,0.892493
chr3L,8748001,0.900731
chr3L,8749001,0.905385
chr3L,8750001,0.897731
chr3L,8751001,0.896989
chr3L,8752001,0.898134
chr3L,8753001,0.909946
chr3L,8754001,0.904668
chr3L,8755001,0.899868
chr3L,8756001,0.902742
chr3L,8757001,0.895038
chr3L,8758001,0.883168
chr3L,8759001,0.888263
chr3L,8760001,0.884811
chr3L,8761001,0.884245
chr3L,8762001,0.882390
chr3L,8763001,0.878509
chr3L,8764001,0.872845
chr3L,8765001,0.879462
chr3L,8766001,0.878342
chr3L,8767001,0.870015
chr3L,8768001,0.869506
chr3L,8769001,0.866270
chr3L,8770001,0.861453
chr3L,8771001,0.864225
chr3L,8772001,0.868577
chr3L,8773001,0.870039
chr3L,8774001,0.865879
chr3L,8775001,0.862871
chr3L,8776001,0.866211
chr3L,8777001,0.873419
chr3L,8778001,0.868600
chr3L,8779001,0.864992
chr3L,8780001,0.859255
chr3L,8781001,0.859497
chr3L,8782001,0.869652
chr3L,8783001,0.868364
chr3L,8784001,0.874586
chr3L,8785001,0.881815
chr3L,8786001,0.882802
chr3L,8787001,0.887438
chr3L,8788001,0.888959
chr3L,8789001,0.882829
chr3L,8790001,0.893579
chr3L,8791001,0.909244
chr3L,8792001,0.921121
chr3L,8793001,0.924283
chr3L,8794001,0.925256
chr3L,8795001,0.922724
chr3L,8796001,0.913584
chr3L,8797001,0.902300
chr3L,8798001,0.904500
chr3L,8799001,0.894984
chr3L,8800001,0.884541
chr3L,8801001,0.886703
chr3L,8802001,0.886142
chr3L,8803001,0.888180
chr3L,8804001,0.883917
chr3L,8805001,0.885902
chr3L,8806001,0.887364
chr3L,8807001,0.887072
chr3L,8808001,0.887964
chr3L,8809001,0.891706
chr3L,8810001,0.889690
chr3L,8811001,0.882989
chr3L,8812001,0.877953
chr3L,8813001,0.875808
chr3L,8814001,0.875987
chr3L,8815001,0.880624
chr3L,8816001,0.873928
chr3L,8817001,0.875403
chr3L,8818001,0.872855
chr3L,8819001,0.867898
chr3L,8820001,0.865792
chr3L,8821001,0.867049
chr3L,8822001,0.869271
chr3L,8823001,0.870529
chr3L,8824001,0.868268
chr3L,8825001,0.864113
chr3L,8826001,0.870053
chr3L,8827001,0.889383
chr3L,8828001,0.883820
chr3L,8829001,0.862690
chr3L,8830001,0.859484
chr3L,8831001,0.858791
chr3L,8832001,0.857208
chr3L,8833001,0.860536
chr3L,8834001,0.863763
chr3L,8835001,0.864531
chr3L,8836001,0.872763
chr3L,8837001,0.875398
chr3L,8838001,0.877549
chr3L,8839001,0.875194
chr3L,8840001,0.866033
chr3L,8841001,0.865916
chr3L,8842001,0.864993
chr3L,8843001,0.865597
chr3L,8844001,0.864257
chr3L,8845001,0.864765
chr3L,8846001,0.866395
chr3L,8847001,0.866279
chr3L,8848001,0.860806
chr3L,8849001,0.860333
chr3L,8850001,0.859032
chr3L,8851001,0.862344
chr3L,8852001,0.858790
chr3L,8853001,0.856115
chr3L,8854001,0.852998
chr3L,8855001,0.847310
chr3L,8856001,0.838732
chr3L,8857001,0.835014
chr3L,8858001,0.822764
chr3L,8859001,0.821394
chr3L,8860001,0.816922
chr3L,8861001,0.811937
chr3L,8862001,0.811554
chr3L,8863001,0.809129
chr3L,8864001,0.806472
chr3L,8865001,0.800547
chr3L,8866001,0.802462
chr3L,8867001,0.798547
chr3L,8868001,0.805642
chr3L,8869001,0.802651
chr3L,8870001,0.806186
chr3L,8871001,0.800143
