# Bvalcalc v1.4.4
# --genome --params /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/params/drosophila_v144/DroMel_Cds_paper_v144.py --bedgff /nas/longleaf/home/adaigle/johri/projects/Bmaps/bedgffs/DroMel_cds.bed --chr_sizes /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/dm6_autosomes_2_3_sizes.csv --rec_map /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/data/drosophila_v144/comeron_dm6_filled_clean.csv --gamma_dfe --pop_change --out /users/a/d/adaigle/Bvalcalc/bvalcalc_revision_work/results/drosophila_v144_paper_rerun/run_64623982/maps/coding_B_v144.csv --out_binsize 1000
# Format: Chromosome,Start,B
chr3L,16563001,0.892882
chr3L,16564001,0.882503
chr3L,16565001,0.884735
chr3L,16566001,0.888565
chr3L,16567001,0.889135
chr3L,16568001,0.890273
chr3L,16569001,0.889498
chr3L,16570001,0.887854
chr3L,16571001,0.885406
chr3L,16572001,0.882097
chr3L,16573001,0.877747
chr3L,16574001,0.871342
chr3L,16575001,0.862451
chr3L,16576001,0.858154
chr3L,16577001,0.843616
chr3L,16578001,0.839793
chr3L,16579001,0.839611
chr3L,16580001,0.838979
chr3L,16581001,0.841674
chr3L,16582001,0.841577
chr3L,16583001,0.830991
chr3L,16584001,0.831186
chr3L,16585001,0.823135
chr3L,16586001,0.823559
chr3L,16587001,0.825595
chr3L,16588001,0.828131
chr3L,16589001,0.822517
chr3L,16590001,0.818927
chr3L,16591001,0.812009
chr3L,16592001,0.805106
chr3L,16593001,0.805049
chr3L,16594001,0.810893
chr3L,16595001,0.820731
chr3L,16596001,0.814988
chr3L,16597001,0.818523
chr3L,16598001,0.815921
chr3L,16599001,0.820142
chr3L,16600001,0.829462
chr3L,16601001,0.834397
chr3L,16602001,0.834663
chr3L,16603001,0.829976
chr3L,16604001,0.820579
chr3L,16605001,0.822931
chr3L,16606001,0.816628
chr3L,16607001,0.820389
chr3L,16608001,0.821525
chr3L,16609001,0.823814
chr3L,16610001,0.828703
chr3L,16611001,0.827695
chr3L,16612001,0.837335
chr3L,16613001,0.845100
chr3L,16614001,0.840551
chr3L,16615001,0.851916
chr3L,16616001,0.859444
chr3L,16617001,0.862968
chr3L,16618001,0.865012
chr3L,16619001,0.865734
chr3L,16620001,0.863862
chr3L,16621001,0.861484
chr3L,16622001,0.852104
chr3L,16623001,0.839492
chr3L,16624001,0.838901
chr3L,16625001,0.850144
chr3L,16626001,0.852352
chr3L,16627001,0.853026
chr3L,16628001,0.855346
chr3L,16629001,0.868500
chr3L,16630001,0.877830
chr3L,16631001,0.883064
chr3L,16632001,0.888000
chr3L,16633001,0.891782
chr3L,16634001,0.894915
chr3L,16635001,0.897553
chr3L,16636001,0.899795
chr3L,16637001,0.901709
chr3L,16638001,0.903339
chr3L,16639001,0.904716
chr3L,16640001,0.905225
chr3L,16641001,0.906066
chr3L,16642001,0.906650
chr3L,16643001,0.906954
chr3L,16644001,0.906923
chr3L,16645001,0.906441
chr3L,16646001,0.903781
chr3L,16647001,0.903757
chr3L,16648001,0.905318
chr3L,16649001,0.904058
chr3L,16650001,0.899124
chr3L,16651001,0.903446
chr3L,16652001,0.907583
chr3L,16653001,0.909292
chr3L,16654001,0.910374
chr3L,16655001,0.910999
chr3L,16656001,0.911233
chr3L,16657001,0.911074
chr3L,16658001,0.910386
chr3L,16659001,0.908376
chr3L,16660001,0.910182
chr3L,16661001,0.908625
chr3L,16662001,0.903809
chr3L,16663001,0.897651
chr3L,16664001,0.902807
chr3L,16665001,0.903749
chr3L,16666001,0.907119
chr3L,16667001,0.907580
chr3L,16668001,0.907282
chr3L,16669001,0.906083
chr3L,16670001,0.903919
chr3L,16671001,0.900233
chr3L,16672001,0.894407
chr3L,16673001,0.887251
chr3L,16674001,0.876564
chr3L,16675001,0.874800
chr3L,16676001,0.884629
chr3L,16677001,0.885549
chr3L,16678001,0.879346
chr3L,16679001,0.879785
chr3L,16680001,0.895281
chr3L,16681001,0.901114
chr3L,16682001,0.907034
chr3L,16683001,0.910504
chr3L,16684001,0.913051
chr3L,16685001,0.914977
chr3L,16686001,0.916449
chr3L,16687001,0.917572
chr3L,16688001,0.918411
chr3L,16689001,0.919007
chr3L,16690001,0.919385
chr3L,16691001,0.919555
chr3L,16692001,0.919502
chr3L,16693001,0.919132
chr3L,16694001,0.918268
chr3L,16695001,0.918892
chr3L,16696001,0.918675
chr3L,16697001,0.918201
chr3L,16698001,0.917492
chr3L,16699001,0.916533
chr3L,16700001,0.916693
chr3L,16701001,0.914997
chr3L,16702001,0.912807
chr3L,16703001,0.909868
chr3L,16704001,0.905136
chr3L,16705001,0.892192
chr3L,16706001,0.898904
chr3L,16707001,0.903344
chr3L,16708001,0.903469
chr3L,16709001,0.902455
chr3L,16710001,0.900228
chr3L,16711001,0.897697
chr3L,16712001,0.894331
chr3L,16713001,0.889756
chr3L,16714001,0.883044
chr3L,16715001,0.871465
chr3L,16716001,0.861802
chr3L,16717001,0.860789
chr3L,16718001,0.845684
chr3L,16719001,0.840418
chr3L,16720001,0.840334
chr3L,16721001,0.843961
chr3L,16722001,0.844558
chr3L,16723001,0.849781
chr3L,16724001,0.861282
chr3L,16725001,0.859278
chr3L,16726001,0.859907
chr3L,16727001,0.858739
chr3L,16728001,0.861396
chr3L,16729001,0.858859
chr3L,16730001,0.868569
chr3L,16731001,0.883143
chr3L,16732001,0.888860
chr3L,16733001,0.892013
chr3L,16734001,0.892752
chr3L,16735001,0.896223
chr3L,16736001,0.896360
chr3L,16737001,0.888036
chr3L,16738001,0.893313
chr3L,16739001,0.900383
chr3L,16740001,0.908629
chr3L,16741001,0.912316
chr3L,16742001,0.915095
chr3L,16743001,0.917290
chr3L,16744001,0.919070
chr3L,16745001,0.920539
chr3L,16746001,0.921759
chr3L,16747001,0.922776
chr3L,16748001,0.923620
chr3L,16749001,0.924310
chr3L,16750001,0.924861
chr3L,16751001,0.925280
chr3L,16752001,0.925564
chr3L,16753001,0.925700
chr3L,16754001,0.925641
chr3L,16755001,0.924828
chr3L,16756001,0.925750
chr3L,16757001,0.926037
chr3L,16758001,0.926116
chr3L,16759001,0.926051
chr3L,16760001,0.925929
chr3L,16761001,0.925544
chr3L,16762001,0.925000
chr3L,16763001,0.924289
chr3L,16764001,0.923395
chr3L,16765001,0.922294
chr3L,16766001,0.920950
chr3L,16767001,0.919313
chr3L,16768001,0.917309
chr3L,16769001,0.914829
chr3L,16770001,0.911700
chr3L,16771001,0.907627
chr3L,16772001,0.902041
chr3L,16773001,0.891528
chr3L,16774001,0.875274
chr3L,16775001,0.870190
chr3L,16776001,0.877216
chr3L,16777001,0.876920
chr3L,16778001,0.868878
chr3L,16779001,0.875577
chr3L,16780001,0.881939
chr3L,16781001,0.880372
chr3L,16782001,0.880390
chr3L,16783001,0.868287
chr3L,16784001,0.863889
chr3L,16785001,0.864699
chr3L,16786001,0.867011
chr3L,16787001,0.874654
chr3L,16788001,0.868212
chr3L,16789001,0.859913
chr3L,16790001,0.858251
chr3L,16791001,0.866249
chr3L,16792001,0.868838
chr3L,16793001,0.864666
chr3L,16794001,0.871189
chr3L,16795001,0.874507
chr3L,16796001,0.885451
chr3L,16797001,0.896323
chr3L,16798001,0.900410
chr3L,16799001,0.900312
chr3L,16800001,0.907065
chr3L,16801001,0.910696
chr3L,16802001,0.913146
chr3L,16803001,0.914853
chr3L,16804001,0.915956
chr3L,16805001,0.916476
chr3L,16806001,0.916327
chr3L,16807001,0.915224
chr3L,16808001,0.910295
chr3L,16809001,0.909327
chr3L,16810001,0.906827
chr3L,16811001,0.915939
chr3L,16812001,0.919349
chr3L,16813001,0.921364
chr3L,16814001,0.922664
chr3L,16815001,0.923445
chr3L,16816001,0.923756
chr3L,16817001,0.923504
chr3L,16818001,0.921277
chr3L,16819001,0.919616
chr3L,16820001,0.922754
chr3L,16821001,0.924048
chr3L,16822001,0.924814
chr3L,16823001,0.925261
chr3L,16824001,0.925483
chr3L,16825001,0.925524
chr3L,16826001,0.925403
chr3L,16827001,0.925121
chr3L,16828001,0.924604
chr3L,16829001,0.924276
chr3L,16830001,0.923703
chr3L,16831001,0.922959
chr3L,16832001,0.922043
chr3L,16833001,0.920939
chr3L,16834001,0.919619
chr3L,16835001,0.918048
chr3L,16836001,0.916173
chr3L,16837001,0.913918
chr3L,16838001,0.911172
chr3L,16839001,0.907761
chr3L,16840001,0.900142
chr3L,16841001,0.894672
chr3L,16842001,0.886023
chr3L,16843001,0.873442
chr3L,16844001,0.869651
chr3L,16845001,0.866766
chr3L,16846001,0.856905
chr3L,16847001,0.847462
chr3L,16848001,0.842969
chr3L,16849001,0.844091
chr3L,16850001,0.841943
chr3L,16851001,0.844475
chr3L,16852001,0.855266
chr3L,16853001,0.864713
chr3L,16854001,0.871027
chr3L,16855001,0.871495
chr3L,16856001,0.863182
chr3L,16857001,0.864205
chr3L,16858001,0.866464
chr3L,16859001,0.853759
chr3L,16860001,0.849446
chr3L,16861001,0.847210
chr3L,16862001,0.850001
chr3L,16863001,0.846452
chr3L,16864001,0.848442
chr3L,16865001,0.864411
chr3L,16866001,0.870037
chr3L,16867001,0.874321
chr3L,16868001,0.877616
chr3L,16869001,0.879927
chr3L,16870001,0.881558
chr3L,16871001,0.882607
chr3L,16872001,0.883117
chr3L,16873001,0.883085
chr3L,16874001,0.882450
chr3L,16875001,0.881077
chr3L,16876001,0.878676
chr3L,16877001,0.868292
chr3L,16878001,0.862785
chr3L,16879001,0.875372
chr3L,16880001,0.879935
chr3L,16881001,0.882137
chr3L,16882001,0.883465
chr3L,16883001,0.883780
chr3L,16884001,0.884325
chr3L,16885001,0.884723
chr3L,16886001,0.884313
chr3L,16887001,0.882684
chr3L,16888001,0.883667
chr3L,16889001,0.883088
chr3L,16890001,0.882039
chr3L,16891001,0.880527
chr3L,16892001,0.878514
chr3L,16893001,0.875916
chr3L,16894001,0.872590
chr3L,16895001,0.868281
chr3L,16896001,0.860037
chr3L,16897001,0.854916
chr3L,16898001,0.854697
chr3L,16899001,0.847897
chr3L,16900001,0.828952
chr3L,16901001,0.822965
chr3L,16902001,0.818678
chr3L,16903001,0.814271
chr3L,16904001,0.814695
chr3L,16905001,0.818425
chr3L,16906001,0.828519
chr3L,16907001,0.848700
chr3L,16908001,0.855099
chr3L,16909001,0.859295
chr3L,16910001,0.861993
chr3L,16911001,0.862415
chr3L,16912001,0.863672
chr3L,16913001,0.865748
chr3L,16914001,0.868760
chr3L,16915001,0.869753
chr3L,16916001,0.869933
chr3L,16917001,0.869321
chr3L,16918001,0.867822
chr3L,16919001,0.863781
chr3L,16920001,0.862510
chr3L,16921001,0.857845
chr3L,16922001,0.858614
chr3L,16923001,0.850427
chr3L,16924001,0.849421
chr3L,16925001,0.841291
chr3L,16926001,0.850132
chr3L,16927001,0.850313
chr3L,16928001,0.842907
chr3L,16929001,0.837241
chr3L,16930001,0.835047
chr3L,16931001,0.833633
chr3L,16932001,0.835315
chr3L,16933001,0.850346
chr3L,16934001,0.857097
chr3L,16935001,0.860015
chr3L,16936001,0.861348
chr3L,16937001,0.860788
chr3L,16938001,0.853363
chr3L,16939001,0.848753
chr3L,16940001,0.854532
chr3L,16941001,0.866813
chr3L,16942001,0.871347
chr3L,16943001,0.875393
chr3L,16944001,0.874040
chr3L,16945001,0.877215
chr3L,16946001,0.883937
chr3L,16947001,0.887801
chr3L,16948001,0.890526
chr3L,16949001,0.892601
chr3L,16950001,0.894176
chr3L,16951001,0.895331
chr3L,16952001,0.896106
chr3L,16953001,0.896508
chr3L,16954001,0.896237
chr3L,16955001,0.896315
chr3L,16956001,0.896064
chr3L,16957001,0.895145
chr3L,16958001,0.893372
chr3L,16959001,0.888895
chr3L,16960001,0.892498
chr3L,16961001,0.890532
chr3L,16962001,0.881812
chr3L,16963001,0.874820
chr3L,16964001,0.878219
chr3L,16965001,0.891425
chr3L,16966001,0.894812
chr3L,16967001,0.900496
chr3L,16968001,0.904529
chr3L,16969001,0.906794
chr3L,16970001,0.908227
chr3L,16971001,0.909055
chr3L,16972001,0.909388
chr3L,16973001,0.909272
chr3L,16974001,0.908712
chr3L,16975001,0.907675
chr3L,16976001,0.906078
chr3L,16977001,0.903765
chr3L,16978001,0.900447
chr3L,16979001,0.895529
chr3L,16980001,0.886598
chr3L,16981001,0.871116
chr3L,16982001,0.868196
chr3L,16983001,0.872671
chr3L,16984001,0.888399
chr3L,16985001,0.891742
chr3L,16986001,0.893944
chr3L,16987001,0.893591
chr3L,16988001,0.891438
chr3L,16989001,0.887123
chr3L,16990001,0.876712
chr3L,16991001,0.864351
chr3L,16992001,0.860526
chr3L,16993001,0.860574
chr3L,16994001,0.869323
chr3L,16995001,0.864058
chr3L,16996001,0.854633
chr3L,16997001,0.854399
chr3L,16998001,0.859902
chr3L,16999001,0.867912
chr3L,17000001,0.886960
chr3L,17001001,0.893759
chr3L,17002001,0.898085
chr3L,17003001,0.900795
chr3L,17004001,0.902442
chr3L,17005001,0.903262
chr3L,17006001,0.903368
chr3L,17007001,0.902790
chr3L,17008001,0.901486
chr3L,17009001,0.899318
chr3L,17010001,0.895964
chr3L,17011001,0.889184
chr3L,17012001,0.886749
chr3L,17013001,0.874953
chr3L,17014001,0.865578
chr3L,17015001,0.870665
chr3L,17016001,0.863285
chr3L,17017001,0.850512
chr3L,17018001,0.847041
chr3L,17019001,0.846502
chr3L,17020001,0.854944
chr3L,17021001,0.853591
chr3L,17022001,0.859760
chr3L,17023001,0.863033
chr3L,17024001,0.862125
chr3L,17025001,0.853737
chr3L,17026001,0.857706
chr3L,17027001,0.866971
chr3L,17028001,0.862948
chr3L,17029001,0.870403
chr3L,17030001,0.879148
chr3L,17031001,0.887302
chr3L,17032001,0.890929
chr3L,17033001,0.891927
chr3L,17034001,0.890472
chr3L,17035001,0.882608
chr3L,17036001,0.872226
chr3L,17037001,0.873243
chr3L,17038001,0.872612
chr3L,17039001,0.884155
chr3L,17040001,0.893114
chr3L,17041001,0.894682
chr3L,17042001,0.895452
chr3L,17043001,0.890397
chr3L,17044001,0.896594
chr3L,17045001,0.908062
chr3L,17046001,0.911695
chr3L,17047001,0.914253
chr3L,17048001,0.920027
chr3L,17049001,0.922294
chr3L,17050001,0.922005
chr3L,17051001,0.921247
chr3L,17052001,0.920567
chr3L,17053001,0.922975
chr3L,17054001,0.927689
chr3L,17055001,0.929541
chr3L,17056001,0.928255
chr3L,17057001,0.920355
chr3L,17058001,0.926261
chr3L,17059001,0.935678
chr3L,17060001,0.945468
chr3L,17061001,0.949502
chr3L,17062001,0.952098
chr3L,17063001,0.953887
chr3L,17064001,0.955049
chr3L,17065001,0.955289
chr3L,17066001,0.955104
chr3L,17067001,0.953576
chr3L,17068001,0.957259
chr3L,17069001,0.958907
chr3L,17070001,0.959488
chr3L,17071001,0.959354
chr3L,17072001,0.956478
chr3L,17073001,0.957243
chr3L,17074001,0.957623
chr3L,17075001,0.958439
chr3L,17076001,0.953616
chr3L,17077001,0.948180
chr3L,17078001,0.958538
chr3L,17079001,0.962439
chr3L,17080001,0.968584
chr3L,17081001,0.969769
chr3L,17082001,0.970592
chr3L,17083001,0.971050
chr3L,17084001,0.971373
chr3L,17085001,0.972384
chr3L,17086001,0.972938
chr3L,17087001,0.973387
chr3L,17088001,0.973771
chr3L,17089001,0.974109
chr3L,17090001,0.974412
chr3L,17091001,0.974687
chr3L,17092001,0.974937
chr3L,17093001,0.975168
chr3L,17094001,0.975380
chr3L,17095001,0.975578
chr3L,17096001,0.975762
chr3L,17097001,0.975933
chr3L,17098001,0.976094
chr3L,17099001,0.976245
chr3L,17100001,0.979146
chr3L,17101001,0.979229
chr3L,17102001,0.979307
chr3L,17103001,0.979380
chr3L,17104001,0.979447
chr3L,17105001,0.979511
chr3L,17106001,0.979571
chr3L,17107001,0.979626
chr3L,17108001,0.979679
chr3L,17109001,0.979728
chr3L,17110001,0.979774
chr3L,17111001,0.979817
chr3L,17112001,0.979857
chr3L,17113001,0.979894
chr3L,17114001,0.979928
chr3L,17115001,0.979960
chr3L,17116001,0.979988
chr3L,17117001,0.980014
chr3L,17118001,0.980036
chr3L,17119001,0.980054
chr3L,17120001,0.981955
chr3L,17121001,0.981947
chr3L,17122001,0.981932
chr3L,17123001,0.981909
chr3L,17124001,0.981873
chr3L,17125001,0.981814
chr3L,17126001,0.981713
chr3L,17127001,0.981512
chr3L,17128001,0.980592
chr3L,17129001,0.980973
chr3L,17130001,0.981579
chr3L,17131001,0.981773
chr3L,17132001,0.981881
chr3L,17133001,0.981952
chr3L,17134001,0.982002
chr3L,17135001,0.982040
chr3L,17136001,0.982070
chr3L,17137001,0.982094
chr3L,17138001,0.982114
chr3L,17139001,0.982130
chr3L,17140001,0.983221
chr3L,17141001,0.983226
chr3L,17142001,0.983230
chr3L,17143001,0.983233
chr3L,17144001,0.983234
chr3L,17145001,0.983233
chr3L,17146001,0.983232
chr3L,17147001,0.983230
chr3L,17148001,0.983226
chr3L,17149001,0.983221
chr3L,17150001,0.983214
chr3L,17151001,0.983207
chr3L,17152001,0.983197
chr3L,17153001,0.983185
chr3L,17154001,0.983171
chr3L,17155001,0.983155
chr3L,17156001,0.983134
chr3L,17157001,0.983109
chr3L,17158001,0.983078
chr3L,17159001,0.983038
chr3L,17160001,0.983359
chr3L,17161001,0.983289
chr3L,17162001,0.983187
chr3L,17163001,0.983021
chr3L,17164001,0.982517
chr3L,17165001,0.982476
chr3L,17166001,0.982155
chr3L,17167001,0.981968
chr3L,17168001,0.982818
chr3L,17169001,0.983028
chr3L,17170001,0.983136
chr3L,17171001,0.983197
chr3L,17172001,0.983229
chr3L,17173001,0.983240
chr3L,17174001,0.983231
chr3L,17175001,0.983200
chr3L,17176001,0.983136
chr3L,17177001,0.983008
chr3L,17178001,0.982696
chr3L,17179001,0.981900
chr3L,17180001,0.982677
chr3L,17181001,0.982902
chr3L,17182001,0.983009
chr3L,17183001,0.983068
chr3L,17184001,0.983103
chr3L,17185001,0.983123
chr3L,17186001,0.983133
chr3L,17187001,0.983136
chr3L,17188001,0.983134
chr3L,17189001,0.983127
chr3L,17190001,0.983116
chr3L,17191001,0.983103
chr3L,17192001,0.983086
chr3L,17193001,0.983067
chr3L,17194001,0.983045
chr3L,17195001,0.983020
chr3L,17196001,0.982993
chr3L,17197001,0.982964
chr3L,17198001,0.982932
chr3L,17199001,0.982898
chr3L,17200001,0.982336
chr3L,17201001,0.982295
chr3L,17202001,0.982250
chr3L,17203001,0.982203
chr3L,17204001,0.982152
chr3L,17205001,0.982098
chr3L,17206001,0.982040
chr3L,17207001,0.981978
chr3L,17208001,0.981911
chr3L,17209001,0.981840
chr3L,17210001,0.981763
chr3L,17211001,0.981680
chr3L,17212001,0.981590
chr3L,17213001,0.981493
chr3L,17214001,0.981387
chr3L,17215001,0.981271
chr3L,17216001,0.981143
chr3L,17217001,0.980999
chr3L,17218001,0.980834
chr3L,17219001,0.980637
chr3L,17220001,0.979216
chr3L,17221001,0.978608
chr3L,17222001,0.978697
chr3L,17223001,0.978692
chr3L,17224001,0.978537
chr3L,17225001,0.978321
chr3L,17226001,0.978055
chr3L,17227001,0.977741
chr3L,17228001,0.977372
chr3L,17229001,0.976938
chr3L,17230001,0.976423
chr3L,17231001,0.975801
chr3L,17232001,0.975032
chr3L,17233001,0.974043
chr3L,17234001,0.972657
chr3L,17235001,0.970344
chr3L,17236001,0.969347
chr3L,17237001,0.966569
chr3L,17238001,0.960948
chr3L,17239001,0.944903
chr3L,17240001,0.939258
chr3L,17241001,0.944732
chr3L,17242001,0.955088
chr3L,17243001,0.952341
chr3L,17244001,0.952816
chr3L,17245001,0.962760
chr3L,17246001,0.966111
chr3L,17247001,0.967990
chr3L,17248001,0.969131
chr3L,17249001,0.969771
chr3L,17250001,0.969954
chr3L,17251001,0.969537
chr3L,17252001,0.967726
chr3L,17253001,0.960087
chr3L,17254001,0.968536
chr3L,17255001,0.971095
chr3L,17256001,0.972352
chr3L,17257001,0.973115
chr3L,17258001,0.973587
chr3L,17259001,0.973827
chr3L,17260001,0.971109
chr3L,17261001,0.970925
chr3L,17262001,0.970520
chr3L,17263001,0.969669
chr3L,17264001,0.965565
chr3L,17265001,0.969271
chr3L,17266001,0.970740
chr3L,17267001,0.971497
chr3L,17268001,0.971996
chr3L,17269001,0.972354
chr3L,17270001,0.972625
chr3L,17271001,0.972838
chr3L,17272001,0.973008
chr3L,17273001,0.973146
chr3L,17274001,0.973258
chr3L,17275001,0.973349
chr3L,17276001,0.973422
chr3L,17277001,0.973480
chr3L,17278001,0.973524
chr3L,17279001,0.973556
chr3L,17280001,0.971451
chr3L,17281001,0.971406
chr3L,17282001,0.971350
chr3L,17283001,0.971283
chr3L,17284001,0.971204
chr3L,17285001,0.971114
chr3L,17286001,0.971013
chr3L,17287001,0.970901
chr3L,17288001,0.970777
chr3L,17289001,0.970642
chr3L,17290001,0.970494
chr3L,17291001,0.970334
chr3L,17292001,0.970160
chr3L,17293001,0.969973
chr3L,17294001,0.969771
chr3L,17295001,0.969553
chr3L,17296001,0.969319
chr3L,17297001,0.969067
chr3L,17298001,0.968796
chr3L,17299001,0.968504
chr3L,17300001,0.966283
chr3L,17301001,0.965894
chr3L,17302001,0.965476
chr3L,17303001,0.965026
chr3L,17304001,0.964542
chr3L,17305001,0.964018
chr3L,17306001,0.963449
chr3L,17307001,0.962830
chr3L,17308001,0.962153
chr3L,17309001,0.961407
chr3L,17310001,0.960582
chr3L,17311001,0.959661
chr3L,17312001,0.958624
chr3L,17313001,0.957441
chr3L,17314001,0.956072
chr3L,17315001,0.954456
chr3L,17316001,0.952498
chr3L,17317001,0.950031
chr3L,17318001,0.946726
chr3L,17319001,0.941160
chr3L,17320001,0.928734
chr3L,17321001,0.933116
chr3L,17322001,0.926218
chr3L,17323001,0.911912
chr3L,17324001,0.914305
chr3L,17325001,0.921026
chr3L,17326001,0.927891
chr3L,17327001,0.925497
chr3L,17328001,0.917346
chr3L,17329001,0.926742
chr3L,17330001,0.932535
chr3L,17331001,0.934168
chr3L,17332001,0.934459
chr3L,17333001,0.933736
chr3L,17334001,0.932020
chr3L,17335001,0.929066
chr3L,17336001,0.924122
chr3L,17337001,0.911430
chr3L,17338001,0.904090
chr3L,17339001,0.910429
chr3L,17340001,0.902223
chr3L,17341001,0.903381
chr3L,17342001,0.896588
chr3L,17343001,0.894347
chr3L,17344001,0.900223
chr3L,17345001,0.904520
chr3L,17346001,0.913611
chr3L,17347001,0.918696
chr3L,17348001,0.920449
chr3L,17349001,0.920610
chr3L,17350001,0.919366
chr3L,17351001,0.916488
chr3L,17352001,0.911034
chr3L,17353001,0.897091
chr3L,17354001,0.888549
chr3L,17355001,0.885241
chr3L,17356001,0.885015
chr3L,17357001,0.895631
chr3L,17358001,0.905991
chr3L,17359001,0.903732
chr3L,17360001,0.894665
chr3L,17361001,0.907400
chr3L,17362001,0.911775
chr3L,17363001,0.913184
chr3L,17364001,0.913111
chr3L,17365001,0.911706
chr3L,17366001,0.908779
chr3L,17367001,0.903663
chr3L,17368001,0.890728
chr3L,17369001,0.878550
chr3L,17370001,0.873987
chr3L,17371001,0.872747
chr3L,17372001,0.874441
chr3L,17373001,0.879365
chr3L,17374001,0.895284
chr3L,17375001,0.902938
chr3L,17376001,0.905886
chr3L,17377001,0.906378
chr3L,17378001,0.903904
chr3L,17379001,0.901484
chr3L,17380001,0.885432
chr3L,17381001,0.880948
chr3L,17382001,0.889883
chr3L,17383001,0.895572
chr3L,17384001,0.884191
chr3L,17385001,0.884928
chr3L,17386001,0.898857
chr3L,17387001,0.911465
chr3L,17388001,0.916535
chr3L,17389001,0.919877
chr3L,17390001,0.922068
chr3L,17391001,0.923385
chr3L,17392001,0.923929
chr3L,17393001,0.923661
chr3L,17394001,0.922375
chr3L,17395001,0.919507
chr3L,17396001,0.908934
chr3L,17397001,0.899690
chr3L,17398001,0.907731
chr3L,17399001,0.919740
chr3L,17400001,0.922688
chr3L,17401001,0.922522
chr3L,17402001,0.925982
chr3L,17403001,0.926595
chr3L,17404001,0.929127
chr3L,17405001,0.930069
chr3L,17406001,0.930165
chr3L,17407001,0.929847
chr3L,17408001,0.928217
chr3L,17409001,0.920618
chr3L,17410001,0.927999
chr3L,17411001,0.930061
chr3L,17412001,0.930798
chr3L,17413001,0.930903
chr3L,17414001,0.930536
chr3L,17415001,0.929745
chr3L,17416001,0.928519
chr3L,17417001,0.926797
chr3L,17418001,0.924454
chr3L,17419001,0.921262
chr3L,17420001,0.916468
chr3L,17421001,0.909462
chr3L,17422001,0.894019
chr3L,17423001,0.886957
chr3L,17424001,0.885187
chr3L,17425001,0.891151
chr3L,17426001,0.887342
chr3L,17427001,0.888210
chr3L,17428001,0.886034
chr3L,17429001,0.889375
chr3L,17430001,0.892924
chr3L,17431001,0.892901
chr3L,17432001,0.883554
chr3L,17433001,0.890972
chr3L,17434001,0.882559
chr3L,17435001,0.878875
chr3L,17436001,0.884146
chr3L,17437001,0.891456
chr3L,17438001,0.907649
chr3L,17439001,0.914405
chr3L,17440001,0.918878
chr3L,17441001,0.921835
chr3L,17442001,0.923754
chr3L,17443001,0.924852
chr3L,17444001,0.925209
chr3L,17445001,0.924799
chr3L,17446001,0.923477
chr3L,17447001,0.920892
chr3L,17448001,0.916220
chr3L,17449001,0.900478
chr3L,17450001,0.889548
chr3L,17451001,0.888193
chr3L,17452001,0.891956
chr3L,17453001,0.907707
chr3L,17454001,0.921557
chr3L,17455001,0.927091
chr3L,17456001,0.930900
chr3L,17457001,0.933693
chr3L,17458001,0.935815
chr3L,17459001,0.937455
chr3L,17460001,0.938996
chr3L,17461001,0.940060
chr3L,17462001,0.940698
chr3L,17463001,0.940909
chr3L,17464001,0.940592
chr3L,17465001,0.939284
chr3L,17466001,0.935098
chr3L,17467001,0.939188
chr3L,17468001,0.939393
chr3L,17469001,0.938515
chr3L,17470001,0.936067
chr3L,17471001,0.933475
chr3L,17472001,0.924386
chr3L,17473001,0.919777
chr3L,17474001,0.923193
chr3L,17475001,0.924651
chr3L,17476001,0.925940
chr3L,17477001,0.925604
chr3L,17478001,0.916920
chr3L,17479001,0.918376
chr3L,17480001,0.920229
chr3L,17481001,0.933327
chr3L,17482001,0.938591
chr3L,17483001,0.941697
chr3L,17484001,0.943821
chr3L,17485001,0.945352
chr3L,17486001,0.946481
chr3L,17487001,0.947312
chr3L,17488001,0.947905
chr3L,17489001,0.948292
chr3L,17490001,0.948481
chr3L,17491001,0.948459
chr3L,17492001,0.948170
chr3L,17493001,0.947460
chr3L,17494001,0.944804
chr3L,17495001,0.943754
chr3L,17496001,0.946929
chr3L,17497001,0.947424
chr3L,17498001,0.947442
chr3L,17499001,0.947149
chr3L,17500001,0.945859
chr3L,17501001,0.944954
chr3L,17502001,0.943746
chr3L,17503001,0.942157
chr3L,17504001,0.940044
chr3L,17505001,0.937144
chr3L,17506001,0.932907
chr3L,17507001,0.924492
chr3L,17508001,0.908454
chr3L,17509001,0.908984
chr3L,17510001,0.911092
chr3L,17511001,0.914559
chr3L,17512001,0.904039
chr3L,17513001,0.904954
chr3L,17514001,0.909940
chr3L,17515001,0.912296
chr3L,17516001,0.926990
chr3L,17517001,0.932037
chr3L,17518001,0.934974
chr3L,17519001,0.936791
chr3L,17520001,0.936394
chr3L,17521001,0.936844
chr3L,17522001,0.936760
chr3L,17523001,0.936102
chr3L,17524001,0.934715
chr3L,17525001,0.932196
chr3L,17526001,0.926785
chr3L,17527001,0.914866
chr3L,17528001,0.913135
chr3L,17529001,0.919929
chr3L,17530001,0.927322
chr3L,17531001,0.930666
chr3L,17532001,0.933303
chr3L,17533001,0.934103
chr3L,17534001,0.933564
chr3L,17535001,0.933919
